longitude,latitdue
-73.68652830112381,40.949233999657814
-73.68488116438903,40.95014985715851
-73.68416815003152,40.94934369913257
-73.68393565028003,40.94940129902667
-73.68324795040601,40.94921214905287
-73.6839802010841,40.949583999687
-73.69690136355572,40.954394607749386
-73.6835446003617,40.9494099991414
-73.68309464997483,40.94933224940291
-73.68295920138257,40.950038249229316
-73.69265645021267,40.95291834914638
-73.6984562002784,40.95497374926592
-73.68025025100144,40.949393749357014
-73.69360715012098,40.956580664217185
-73.68283140001185,40.950754649088246
-73.68411750318009,40.9515926507532
-73.68265495261133,40.95160779926588
-73.68440665351514,40.952287149884604
-73.69494300415988,40.956352250345994
-73.68313010303748,40.95248124950037
-73.68414035030864,40.95299999903085
-73.68239275027184,40.95250694885493
-73.59044914073766,40.90588638833228
-73.59038365532908,40.90572235018269
-73.59400425219974,40.905652900308574
-73.59480820078957,40.905639499588574
-73.59511905927653,40.905974854909424
-73.5888886573558,40.906069001583596
-73.59672550000872,40.90567364896728
-73.59137620624611,40.90616055249576
-73.59581731301873,40.90676155184076
-73.59347865014124,40.905793698989996
-73.59327095169886,40.906159349276855
-73.5929702999399,40.90598634908744
-73.5937003010512,40.9063115494015
-73.59386985068457,40.90623614929262
-73.5915287999413,40.90637554913442
-73.59341565118442,40.9067869000328
-73.58788805031415,40.90674429906701
-73.58849205033826,40.90679634914389
-73.58827740009815,40.90676134888847
-73.59247535030909,40.90676604914647
-73.5939287001307,40.90689909933255
-73.59381005054516,40.907038299185075
-73.58814219995969,40.90700374895078
-73.59357800016593,40.907238499024274
-73.59113085027425,40.90732969938155
-73.59515430058548,40.9079383991619
-73.58853490476224,40.90861299635183
-73.58056100727171,40.90948690544249
-73.57917665075144,40.910016199268135
-73.57874350033785,40.91015499916854
-73.57800500356387,40.91059275029098
-73.5773024501452,40.91106124910519
-73.57692179995817,40.911113649099136
-73.57672255013705,40.91124924912073
-73.57632245057667,40.91147829990029
-73.5758200998113,40.91160339904951
-73.57482121287453,40.91260280277562
-73.564180703012,40.91437443890147
-73.57407885007217,40.9136389991934
-73.57429310010832,40.91379159891358
-73.57268881316094,40.91435080822293
-73.57081055086118,40.915097550097606
-73.56825825030896,40.91514390020128
-73.56770925006873,40.91523004914677
-73.56926845047172,40.91524710003866
-73.56887524984461,40.91520844922616
-73.56881671794963,40.915259607172736
-73.57002225046091,40.9152979498854
-73.56744835001257,40.91529714914033
-73.70753160434086,40.9408594496862
-73.71696435825771,40.94430150085827
-73.70550319241175,40.94161956355492
-73.71331755009604,40.94325324881798
-73.7169404010373,40.94469499955965
-73.71262710092728,40.943572099091064
-73.7067488026891,40.94202789979212
-73.7156932016158,40.945467901217775
-73.69800775088584,40.93945054926794
-73.7120394077395,40.94472896406226
-73.71401455038111,40.944843499293476
-73.71608420134754,40.94598644924882
-73.71444330204687,40.94523625014033
-73.70600885084184,40.94268414979446
-73.69738586121457,40.940121000891345
-73.71404901562178,40.9461356129928
-73.70560744981259,40.94298259913876
-73.69659870523307,40.94001303685689
-73.6975931031512,40.94091249964581
-73.70401412357111,40.94403245994855
-73.69607389903217,40.940215925246484
-73.7116103550255,40.94608740093761
-73.70940600348706,40.94513695216296
-73.69526250070362,40.94008559935836
-73.70667508202956,40.94560151143864
-73.69552890014802,40.94031049887858
-73.69486625197575,40.94056609950514
-73.70297590908612,40.94386815114983
-73.71403080787076,40.94714460178539
-73.71248220308712,40.94626110169282
-73.70832190034164,40.94486659943572
-73.71583600871554,40.94850395308099
-73.69695690037707,40.94158609916733
-73.69499895234048,40.941494049846185
-73.71461090075852,40.94802704912286
-73.69678909998527,40.9419436991973
-73.69637750617451,40.94290105017116
-73.71461980580892,40.94888700059765
-73.69454450018316,40.94216574948222
-73.70195165089507,40.94492939930969
-73.70224270028905,40.94504539946028
-73.6944997509215,40.942489599856295
-73.6931198337883,40.94386826361656
-73.6958524505122,40.94389279907805
-73.70381627540752,40.94810390690968
-73.69549160032344,40.94421089916141
-73.69538780042603,40.9446383990306
-73.69506725095101,40.94512784884441
-73.69498144998292,40.94546539892232
-73.72995270674653,40.944142400201194
-73.72556720034089,40.94270919948957
-73.72377011366396,40.94340995195244
-73.724698555012,40.94319670158163
-73.72214924996763,40.94174109903749
-73.72313545345108,40.9420729022484
-73.72024950326292,40.941308901422055
-73.72191110009015,40.94183674915616
-73.72719020193432,40.94384080003686
-73.72091975471793,40.942272652326174
-73.72786330396858,40.94516144940694
-73.73073713198858,40.946172509637115
-73.72362455282075,40.944173599309735
-73.72000835078461,40.94274719902262
-73.71817735562888,40.94284580053374
-73.72014805016735,40.942954748933445
-73.71920980506223,40.94323520242825
-73.7323327999776,40.947540398787595
-73.73239385590753,40.94875814964945
-73.72161859869632,40.946842107781976
-73.72761535044398,40.94656319907702
-73.72236666521636,40.945807552572035
-73.71821825883791,40.94385460290899
-73.73075796584416,40.94871191279746
-73.72728875261396,40.94767134932653
-73.71896804995782,40.94437259896402
-73.71865500249547,40.94520159920182
-73.73369663259575,40.95214641481166
-73.7287416501496,40.94857799946958
-73.72568603190632,40.950467333527556
-73.73388657107941,40.952419264699145
-73.72613945681033,40.94888945239265
-73.72104141435793,40.94801630241029
-73.71798990241467,40.94616229957439
-73.71730525159509,40.94599594932362
-73.71701099990813,40.94573624904425
-73.71697464977385,40.94576414916501
-73.71669715206417,40.94629324942249
-73.71744460015302,40.946535398785464
-73.71780940072665,40.94669844922248
-73.71755095601173,40.947449351606885
-73.72504525046523,40.94938489946351
-73.71721485051737,40.94687734896764
-73.72328433977088,40.95108185963579
-73.71674865118831,40.94700294956126
-73.73624369380772,40.95552611812292
-73.72284600009752,40.95235299930766
-73.72252165089975,40.95249049976712
-73.72182930149066,40.95284939962792
-73.56871420250383,40.891587649783894
-73.56733160920263,40.89461615018247
-73.5666982095602,40.896704203350744
-73.56886865112301,40.89029129961163
-73.56893065082835,40.88973129929518
-73.56593885043793,40.899773801007
-73.56841810135236,40.89077924958511
-73.56872015019121,40.889489548822645
-73.56795530574638,40.88963710103378
-73.565654579435,40.884835758386004
-73.56584104039581,40.891003658196844
-73.56521285029561,40.8998098488834
-73.56695634978067,40.89287144888749
-73.56695450042477,40.89304439930757
-73.56410975554599,40.90007850379525
-73.56465035475102,40.89766500414895
-73.56775060055949,40.88882779883728
-73.56759515060156,40.888445498881296
-73.5674909499565,40.88828129881624
-73.5669420031318,40.888491749819146
-73.56637724986382,40.888071749307876
-73.56313450001576,40.900478349133365
-73.56231760236659,40.90070300126779
-73.56550490466162,40.8882754510952
-73.56304815084894,40.89801979984134
-73.5652955002781,40.88836899935146
-73.5621514511117,40.89826874968053
-73.56157865036653,40.90095549883186
-73.56079130955686,40.90172935149002
-73.56415770114845,40.887726901347875
-73.56381105706026,40.88836940056568
-73.56559205384247,40.8812228513887
-73.56021370965124,40.89879735971119
-73.56011825039533,40.902547799511936
-73.55967160062795,40.90240529943312
-73.56337404969796,40.88759789905998
-73.55778530526322,40.89959025261577
-73.55326386645572,40.90085690623565
-73.5494829999505,40.90201659908856
-73.54931105011428,40.90208059884119
-73.54887550167754,40.90179894964956
-73.54848489997266,40.90150579937667
-73.54839157484716,40.89906570100331
-73.5490783999029,40.89658939909711
-73.54801798481765,40.89158405467867
-73.54799940308186,40.88903129960781
-73.54822300223677,40.885975249289274
-73.54783720085433,40.88514559906214
-73.54764189999057,40.88472359881786
-73.54812105296674,40.88093385068596
-73.54664666071426,40.88374875248811
-73.54587230121359,40.882210149971606
-73.54519170475473,40.88241295038216
-73.54436275371583,40.881089799510086
-73.54425090667866,40.87899670020473
-73.54401459991706,40.88023339937683
-73.54311996786703,40.87883385232555
-73.54222515000282,40.87737639937635
-73.542157100233,40.877117949060896
-73.54118030646546,40.87649385333677
-73.54003962545755,40.87301030594971
-73.5392875572741,40.876623902072346
-73.53767520192278,40.87682170181851
-73.53364110431,40.888358699138365
-73.53316065296673,40.89014919998618
-73.5367065006431,40.87722409941066
-73.5345437032968,40.877562264864366
-73.53313050021356,40.88803889970705
-73.5311758081194,40.89086550810197
-73.53337165094624,40.88617509923583
-73.53333284968565,40.88679339926604
-73.53275730124625,40.887092800584476
-73.53250185151651,40.887632799388314
-73.53309595063541,40.8854843493355
-73.53245710078752,40.88538380022245
-73.53165865037016,40.88552014941399
-73.52889510989243,40.885760374941015
-73.52935575058498,40.89116054998772
-73.52764033400348,40.89256476187838
-73.53225400058943,40.87778979938171
-73.53137710047676,40.877853000291374
-73.53079915009744,40.87778704919068
-73.53042840521377,40.876946150126614
-73.53058789994299,40.87783914917785
-73.53006474995465,40.87782514899369
-73.52458219265307,40.896303956238135
-73.52581850015571,40.893937549334574
-73.53001034975483,40.87769169898121
-73.52957225023422,40.87768279942365
-73.52886250046069,40.87756499984425
-73.52299545120172,40.90053854943405
-73.5228128007067,40.90129984886273
-73.5231882509506,40.89945514909721
-73.52249950107046,40.90213959951365
-73.52305820005066,40.89999754906636
-73.52279675002413,40.90104699898576
-73.52263130002905,40.90163509940226
-73.52324794998776,40.898706499442
-73.57267380672275,40.883030453113705
-73.57202623541926,40.89391793589769
-73.57730527569959,40.89413075477127
-73.57389060212006,40.89601880136933
-73.57471237620888,40.898922185802654
-73.59767885041543,40.89980084944534
-73.56665380029534,40.899739649143484
-73.56699210027566,40.8997932994368
-73.56795505006761,40.89982559927317
-73.56972740923385,40.90022840911624
-73.56740380050624,40.89988894983297
-73.59779059986471,40.899924699038216
-73.56800830028072,40.899944999179546
-73.57155845110643,40.90083179915157
-73.57124424983445,40.900636899152744
-73.57776330039596,40.901223348908374
-73.57188770037158,40.901269399235
-73.57411425023096,40.90125394947664
-73.57612304993953,40.902924669729195
-73.57844170301752,40.9018071001206
-73.59803339977688,40.901554499011596
-73.59554689898704,40.903161322238766
-73.57893300023142,40.902255199110144
-73.59004825331706,40.90297729957163
-73.5972672507566,40.903230299796526
-73.59677140077659,40.90344869932185
-73.5967847001067,40.903640999001695
-73.59657765060362,40.90393954887589
-73.59716094989568,40.90378554884147
-73.59578045888446,40.90459140247468
-73.59657675263966,40.90480139908322
-73.59643750019441,40.904337099001566
-73.59325775011283,40.904627649263375
-73.59320905002915,40.904718148957585
-73.59134085168401,40.90502764961676
-73.59472605035216,40.90494794933204
-73.59327039998206,40.90486879934187
-73.59337415027406,40.904921299049356
-73.59327005044312,40.90513689939598
-73.59377315173094,40.90520560004827
-73.59445420067098,40.90519119928405
-73.5949474000536,40.90523114925102
-73.5917423529979,40.905515850593034
-73.59350710019052,40.905297748959285
-73.59319555102485,40.905570999240155
-73.59246835045354,40.905603899477924
-73.59513515012176,40.90548874879116
-73.59082410015557,40.90548704909056
-73.59552499999972,40.90560349920959
-73.61842390122075,40.8979348530537
-73.6191437572821,40.892834500278795
-73.61682925254405,40.89825275025494
-73.61612120024859,40.89859104902472
-73.61565865082,40.89884314963919
-73.61479760169792,40.89923215030978
-73.6138175515704,40.90215260105076
-73.61352061554808,40.90083025131102
-73.6119274506612,40.902284854974894
-73.60969985396252,40.902059753506876
-73.60848145135134,40.90149689899267
-73.60389714164876,40.90249998891584
-73.60677860827002,40.90083110843427
-73.60660030078253,40.9011151997229
-73.60576985026717,40.90120064990169
-73.605196150246,40.90102759888459
-73.60460370127745,40.90067780121057
-73.60452645058552,40.900965450613626
-73.60351810090447,40.90092985020228
-73.60328000089376,40.90064510071902
-73.60294760038599,40.901141299240834
-73.60269460067741,40.90140409918573
-73.60219940104807,40.90172629970239
-73.60247215118034,40.901028499221184
-73.60181440172875,40.901561600021545
-73.60163010009799,40.901973749236284
-73.60077470270713,40.90234530064297
-73.60131899998737,40.90182894917184
-73.59926571351488,40.90175571631243
-73.60043205081888,40.901893849391534
-73.60015660006096,40.90221994940683
-73.6001204002066,40.902615699024814
-73.59969335147272,40.90289959959762
-73.6000061004743,40.90194844949236
-73.59818467555371,40.904408607655775
-73.59979110017713,40.90222644915449
-73.59935955093508,40.902564849587975
-73.59972729983008,40.902065999233685
-73.59918735011104,40.903885098918
-73.5992998999622,40.9029996489126
-73.59908420092324,40.90307599939393
-73.59882085062443,40.90409139903677
-73.59853750038673,40.904073449263294
-73.59861570007439,40.90327639913546
-73.59870325459926,40.90142394981985
-73.59860595340717,40.90102375051292
-73.59808370154909,40.90292514998247
-73.5982641502857,40.90320884925813
-73.5981236004491,40.90180389906226
-73.73494366965576,40.93099895483192
-73.73597050258033,40.93181555012977
-73.73134175079309,40.93019179906769
-73.73190990554218,40.93102740032396
-73.72518670000659,40.928421299104954
-73.72540499984706,40.928583348877794
-73.7359334004806,40.93234079906195
-73.73574905040363,40.93236454928245
-73.72521517277286,40.928712148813574
-73.7252207224735,40.9288979487475
-73.7252429510911,40.92963129920824
-73.72528529964126,40.92898669926827
-73.73459365750568,40.93260330440092
-73.72538805037343,40.930622499081814
-73.72528385017006,40.93109164937285
-73.72491835070912,40.93136764916369
-73.72360220276315,40.93092015077309
-73.72468750295357,40.93205484987271
-73.72389705235071,40.932880250037165
-73.72347124746739,40.93331556792698
-73.72310540241077,40.933784412956186
-73.72336550880317,40.93515650078579
-73.72260910035476,40.93415589901733
-73.72353720004196,40.936216098789906
-73.72288510962656,40.937190901828224
-73.72261180022824,40.93670284924785
-73.72945405497907,40.94072030051901
-73.72861700505896,40.94072855037621
-73.73697225531811,40.94346780129893
-73.72187145040385,40.938119649363
-73.73342260049421,40.942256849032745
-73.73077010137428,40.941405551434805
-73.7324569111513,40.94206835321045
-73.7348529035203,40.942917907324535
-73.72224745026102,40.938488449260454
-73.72258825009723,40.93864749913739
-73.72325030246282,40.93899530041983
-73.72180835043156,40.93840839915412
-73.73733315064362,40.94410034959908
-73.72348565219693,40.93965920029423
-73.7333283999861,40.94266694884431
-73.7249361078789,40.93997225344173
-73.72667655277306,40.940852751470224
-73.72748355001696,40.940887648682285
-73.72606855046371,40.94061594914103
-73.72779565060782,40.941185849372005
-73.73393142063793,40.943983156130926
-73.73040982771647,40.94307229976916
-73.72630500654736,40.94279540041951
-73.73397705573066,40.9225540999212
-73.7441652002951,40.92565694971132
-73.74599270079582,40.92629394936782
-73.74373480021009,40.92553154892146
-73.7354193498901,40.92279824940011
-73.7448247072283,40.926523652735916
-73.73510036022725,40.92449529951598
-73.74578110250278,40.92691129988118
-73.74304609991566,40.92643589908966
-73.74423375374417,40.927391600678156
-73.74270390019348,40.92641239893397
-73.73989294989096,40.92549869893192
-73.74570195181423,40.92765244975287
-73.73326340113746,40.92362709946463
-73.744670823152,40.92880985592802
-73.74583579993666,40.92796764920396
-73.73315465059633,40.92413389918361
-73.74331040742771,40.92870505041928
-73.7326085521014,40.9248260992048
-73.74252900073336,40.92799239912738
-73.7412939099496,40.92829550310246
-73.73446065368515,40.926776099692944
-73.73223864997797,40.92535829901569
-73.73244600303687,40.92636509925146
-73.73799869988758,40.927805499134244
-73.74197341768271,40.93048505492351
-73.73777434994804,40.92789954935561
-73.73742645117585,40.92798174941838
-73.73742875561211,40.928597100294866
-73.74013520128165,40.92926009918706
-73.7431597054032,40.93131569951226
-73.73696685024834,40.92828374928291
-73.73399750050501,40.927857549189795
-73.73668000009673,40.92845609926799
-73.73971995039358,40.92972579959697
-73.73603410299364,40.92888010035011
-73.73212865441542,40.92780394992267
-73.73921715023329,40.92994679921309
-73.73823515433148,40.93003240099315
-73.73297005655454,40.92841225295814
-73.73647195165321,40.92956684991395
-73.74208850849809,40.93194775220851
-73.73393462081464,40.93007670940287
-73.73130040909984,40.92922085131689
-73.7367875499636,40.9301213491706
-73.73031835194723,40.92828865602684
-73.73685861526417,40.931505053231476
-73.74114945097617,40.931675799278885
-73.72729061543046,40.92799391231992
-73.63556556005517,40.890540756277886
-73.63646475213397,40.88834120128424
-73.63463690030099,40.89738364895295
-73.63556630010567,40.89352839916928
-73.63222507573698,40.892030402175166
-73.63439370013737,40.89744479918883
-73.63236110508072,40.90233865200496
-73.63386376907718,40.89424136046242
-73.63361837939905,40.90001860162219
-73.63621154972924,40.8898660990162
-73.63597855015533,40.890027348755986
-73.63573245046328,40.8906081993404
-73.63544135002903,40.89072724884844
-73.63572489994425,40.88953864905877
-73.63544645228743,40.88897889987906
-73.63532379961603,40.89022384927363
-73.63518165024092,40.89012829951125
-73.63511215003925,40.89029654912521
-73.63497550044022,40.889546099741814
-73.63486369984855,40.8902669489067
-73.6351182496818,40.88932444943351
-73.63477764990702,40.88976974921073
-73.63447350064365,40.889651999447516
-73.63103315329192,40.90155075057804
-73.63436409996501,40.88991044908341
-73.63190770120559,40.895248049542325
-73.6302176008202,40.90103164966682
-73.63073500677933,40.895980101915846
-73.62992180010207,40.900808699348765
-73.62738663636532,40.899783725517416
-73.62958255105474,40.89668184941338
-73.6288081025734,40.897266299883604
-73.62792370032597,40.89774310015187
-73.62825875413472,40.89371289999121
-73.62703855009829,40.8978640999349
-73.62361871362666,40.89490632472488
-73.62613605004461,40.897797450296686
-73.62452065113575,40.897862505000255
-73.62324075556671,40.898658811129884
-73.62321029994598,40.8979187491618
-73.62247280055507,40.89785170026069
-73.62162339996317,40.89781144944744
-73.62153874983164,40.898385349271905
-73.62143395003048,40.89833944925191
-73.62124680038428,40.89823239891806
-73.62130130001609,40.897838999002595
-73.62058745131645,40.89819510082366
-73.62096585418263,40.89687389950029
-73.61972810039012,40.89801369988627
-73.64337755007739,40.88791989905902
-73.64328900022551,40.88806919914726
-73.64300735077086,40.88846019927956
-73.64258615175976,40.88929974935758
-73.63953350033864,40.88830009944168
-73.63977366323488,40.88925300348605
-73.6380099096923,40.88864195581117
-73.63912459991494,40.88841629920527
-73.64109505523135,40.89004210389355
-73.6422517999111,40.88977649908676
-73.6390002002527,40.88908819894133
-73.6394208001908,40.88934189899465
-73.63729880037374,40.88867344910458
-73.63753140016354,40.888775198867236
-73.63826625516054,40.88964895140189
-73.63726600037086,40.88945624871843
-73.64114325020182,40.890843499271206
-73.6390852661485,40.89039661603799
-73.63713950001684,40.88958914929639
-73.64110580006539,40.8909948493066
-73.6409621503476,40.891270249181545
-73.63695690086419,40.88981279986217
-73.63686380051783,40.89016829929901
-73.6405022607311,40.89272975041144
-73.63955490144747,40.894232699751
-73.6358150500212,40.89298569877349
-73.63601625053721,40.89334474914862
-73.63659960533059,40.8943638498224
-73.63812860660491,40.894944604106975
-73.63606775689959,40.89461195003458
-73.63704579990693,40.89530139906
-73.63634725020995,40.89586554917353
-73.63606490087372,40.896254199129515
-73.63530650380852,40.89685024995805
-73.71939770011232,40.93375234893731
-73.70057050186068,40.93512134950735
-73.7063886585413,40.93824260332719
-73.7002834001126,40.93603489932363
-73.70713895222198,40.93897464917687
-73.69994585071419,40.936468449114976
-73.70700800019793,40.93935419892644
-73.70560600007488,40.93884659905807
-73.7057023004447,40.93893334904135
-73.7061171013857,40.93929470218532
-73.70558830044618,40.93911634908412
-73.7052357503616,40.9392797490729
-73.70746504999812,40.94011754905017
-73.69932170017145,40.93796399907987
-73.70458450030029,40.93968439898002
-73.75610105303002,40.917976601102374
-73.75607845308255,40.917549751338285
-73.7551411510239,40.917602099414076
-73.74987210043668,40.91589956929588
-73.74857301152193,40.91649965497952
-73.7550069035648,40.91888759936928
-73.75554795022092,40.91829379884243
-73.7556058008453,40.91876504905245
-73.75660431243716,40.919773856589835
-73.74863635094002,40.91736874973101
-73.7584425179788,40.92124835194786
-73.75671686277653,40.92104910296057
-73.74498768722754,40.917930917508016
-73.76094226898465,40.92180048837322
-73.76007637580028,40.92184942929131
-73.75535985068944,40.920017998991995
-73.76104191799632,40.92190226512263
-73.76092028235752,40.9218306314004
-73.74784505045739,40.91767905055925
-73.76000926589981,40.921903712691076
-73.75566290014254,40.920200598979406
-73.74715600032107,40.917670298884836
-73.75811940350727,40.92219280364548
-73.75661130457692,40.92260965017091
-73.75668710341552,40.92264769994059
-73.75656167664894,40.923673753612476
-73.74371945050467,40.91924119928354
-73.7564044664048,40.924210135171464
-73.74363095027408,40.919499749257746
-73.74427415212139,40.919874400416944
-73.74480520024781,40.920217949118886
-73.75648554616956,40.92463849255801
-73.74443565105392,40.92045814953222
-73.7441248500649,40.92068499898179
-73.74398880010455,40.92094244930293
-73.74362240064289,40.921430799390166
-73.74331554973259,40.92175074912445
-73.74416855114919,40.92222399949982
-73.74317459999006,40.9219472991289
-73.7435305000104,40.92208464970942
-73.74482435012823,40.92248944944346
-73.74513735019693,40.922772749048235
-73.74442846393111,40.92421745126842
-73.7348410530096,40.92218139971665
-73.74565675026724,40.925649199119235
-73.74545695017801,40.92563419900753
-73.74572690023888,40.92587554949451
-73.74488900003652,40.9256159997506
-73.74524264979146,40.92563654881002
-73.75810492450418,40.911019136878
-73.76017715052987,40.90869719936729
-73.77112861213112,40.913576601303596
-73.76768255021418,40.911284449424244
-73.76869766599117,40.91245375847552
-73.7657911012164,40.91094694909336
-73.77058970057539,40.91270224921356
-73.75936310685259,40.90986702957166
-73.76495789467879,40.912503165902756
-73.77044525299618,40.91395539937799
-73.7669332500972,40.91318559925518
-73.76694580242795,40.913785649653384
-73.75844480115362,40.91088189942804
-73.76086700618649,40.91216720085756
-73.77081474997433,40.91479304927787
-73.75809935012771,40.91118779889696
-73.7579737500468,40.91134689889672
-73.75740450350105,40.91187445022368
-73.76005505020831,40.91224889915101
-73.76587101043046,40.915292802182194
-73.76170655296443,40.91351304947995
-73.76013679981915,40.91247974921825
-73.76240690318241,40.91371279958086
-73.75990510552373,40.91394839956259
-73.76326790503597,40.9144866999109
-73.75951325176999,40.91330109971095
-73.75979055004592,40.91332194903678
-73.75691771947217,40.9125152279653
-73.75965198518085,40.913494900803514
-73.75939868532103,40.91361688093089
-73.75563096773135,40.91318878381376
-73.76401740045381,40.91524144918769
-73.76424935033103,40.91565604903256
-73.76235935086896,40.91527684971845
-73.76494809997806,40.9160623991796
-73.76439065310495,40.91658220009554
-73.76391735206343,40.91637814956573
-73.75384185256476,40.913325301264656
-73.75913140373692,40.9158074000943
-73.75469945034328,40.91382879962764
-73.75278830283534,40.91361809961407
-73.76379855060307,40.91691464938049
-73.75453885978192,40.915588449791734
-73.75487080023373,40.91431364902939
-73.75196815095555,40.91416130007046
-73.75703461066627,40.91675731012802
-73.75095955260562,40.91443520060301
-73.75016945461704,40.915335650117264
-73.75538565037044,40.91724789894947
-73.91409339160268,40.958101084404255
-73.89713305020015,40.95654619948157
-73.8948036525579,40.95953722027002
-73.89281040023215,40.9625925987564
-73.89287525041382,40.96278239886776
-73.89169704331533,40.96564015368281
-73.89280339987477,40.96295364911343
-73.8927573999845,40.96298829908623
